	_id	articles	bij_link	bij_summary_short	bureau_id	children	civilians	country	date	deaths	deaths_max	deaths_min	injuries	lat	location	lon	names	narrative	number	target	town	tweet_id	bins
487	55c79e721cbee48856a30a6d	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	A suspected US drone strike killed three people in a vehicle in the southern province of Shabwa. Two Yemenis and one Saudi Arabian, all alleged militants, were killed.	YEM143	0	0	Yemen	2013-07-30	3-4	4	3	0	14.588566	Shabwah Province	46.332241	[]	Early on Tuesday, in the town of Saeed, a US drone blew 3 people and a car 'to pieces.'	488		Al Saeed	362282933517688832	0
488	55c79e721cbee48856a30a6e	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	A suspected US drone killed at least four people on the day Yemen's President Hadi visited the White House to discuss counter-terrorism and political reform. It was the third strike in a week.	YEM144	1	0	Yemen	2013-08-01	3-5	5	3	3	15.904444	Hadhramaut Province	48.568056	[]	In the fourth drone strike since Saturday, 3-4 people were killed in a car.	489		Wadi Ser	362922386120642562	1
489	55c79e721cbee48856a30a6f	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	Four alleged AQAP militants were killed in a suspected drone strike. The men were killed when as many as five missiles hit their vehicle as they drove through the central province of Marib in the early hours. All four in the car were Yemeni and the attack 'turned [the vehicle] into a ball of fire', a tribal source told AFP.	YEM145	0	0	Yemen	2013-08-06	4	4	4	0	15.519499	Marib Province	45.317648	[]	Two US drone strikes killed 4 men in Marib.	490		Wadi Abeeda	364740379402190848	0
490	55c79e721cbee48856a30a70	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	At least six people were killed in the early hours in the second strike in two days and fifth inside two weeks. A drone fired at least six missiles at two cars in a remote area, witnesses and local officials told Reuters. Local residents said they saw two vehicles and several bodies on fire at the scene. One of the dead, Sarhan al Thamlaqi, was named by local paper Yemen Post. He was reportedly not on a list of 25 AQAP operatives wanted for planning operations in Sanaa and other Yemeni provinces.	YEM146	0	0	Yemen	2013-08-07	6-8	8	6	Some	14.98284	Shabwah Province	46.59975	[]	Up to 7 people were killed when US drone missiles destroyed a pair of cars.	491		Markha	364983785978200064	1
491	55c79e721cbee48856a30a71	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	Up to six people were reported killed in the third air strike in three days and sixth in under two weeks - a frequency of strikes not seen since the start of the year. The strike destroyed one or two vehicles at dawn - according to Yemeni media one vehicle was destroyed, killing four, and the second escaped the attack. Reuters reported two drones took part in the attack, remaining over the strike area for 'a while after the attack'. A Yemeni official told the Associated Press the bodies were seen lying charred alongside their vehicle. The anonymous source said five of the dead were Yemeni while the sixth was of another Arab nationality. However local security officials told CNN only four of the dead had links to AQAP - two were civilians.	YEM147	0	0-2	Yemen	2013-08-08	4-8	8	4	0	15.51948	Marib Province	45.317652	[]	6 people were killed at dawn. 'The drones circled the air for a while after the attack.'	492		Wadi Abeeda	365515196573298688	0
492	55c79e721cbee48856a30a72	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	At least two people were killed in the second strike of the day. The attack hit at around 4pm local time, destroying a car, reportedly a Toyota Hilux. It was travelling through the eastern province of Hadramout. Witnesses reported seeing drones hovering over the area since dawn.	YEM148	0	0	Yemen	2013-08-08	2-3	3	2	0	14.635202	Hadhramaut Province	49.008491	[]	The second drone strike of the day killed 2-3 people in a Toyota.	493		Al Oyoun	365532286977966080	0
493	55c79e721cbee48856a30a73	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	At least three people were killed in a night strike on Hadramout - the third strike in three days. An unnamed official told CNN one of the three dead was a member of al Qaeda. However Yemeni officials told BBC Arabic that four alleged militants were killed in Wadi al Jadd. And Reuters reported three men were killed as they travelled in a vehicle in an area called Ghail Bawazeer. Residents heard a large explosion and later saw the car destroyed, the agency reported. Anonymous US officials confirmed drones carried out the attack. 	YEM149	0	0	Yemen	2013-08-08	3-5	5	3	0	15.840861	Hadhramaut Province	48.483724	[]	For the third time in one day, a US drone fired missiles at a car. 3 people were killed.	494		Al Qatn	365580166526795776	0
494	55c79e721cbee48856a30a74	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	US drones returned for the ninth time in 13 days killing at least two alleged al Qaeda militants. The men were travelling in a vehicle through Lahj province when the drones struck. Some reports said the attack targeted two vehicles, which were transporting weapons. The drones either destroyed both or one vehicle managed to escape, depending on the report. The attack came late in the evening in a mountainous area of the province. Activist and journalist Farea al-Muslimi later tweeted that three civilian bystanders were injured, and provided their names: Sidki Muhammed Ali, Ali Abdullah Hassan, and Fahmi Ahmed Hassan.	YEM150	0	0	Yemen	2013-08-10	2-5	5	2	2-5	13.232191	Lahj Province	44.777508	[]	At least 2 people were killed by a US drone while driving on a mountain road.	495		Al Askariya	366288111250059265	1
495	55c79e721cbee48856a30a75	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	Reuters is currently the only western news outlet reporting a late-night drone strike in Shabwa province. A local official told the agency a suspected US drone attacked a vehicle. 'The car was completely obliterated and the two men inside it were killed,' he said. There was no information about the identity of the dead men, although Reuters described them as 'suspected Islamist militants'. Locals also mentioned rumours of the strike on Twitter.	YEM150c	0	0	Yemen	2013-08-12	2	2	2	0	16.1532	Shabwah Province	43.1867	[]	A possible US drone strike 'obliterated' a car, killing 2 people inside. Unclear who they were.	496			367682346029309952	0
496	55c79e721cbee48856a30a76	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	A senior militant leader was targeted and killed in a pre-dawn strike. Suspected US drones attacked a vehicle between midnight and 2am, killing both occupants including senior leader Qaid Ahmad Nasser al Dhahab. Sources alleged US drones destroyed the vehicle killing two before returning to hit the target again, killing at least two more.	YEM151	0	0	Yemen	2013-08-30	4-6	6	4	0	14.099622	Al Bayda Province	45.432054	[]	Hours after Qaid's marriage, two US drones launched missiles at his car, killing up to 6 people.	497		Manasseh	373485780712173568	0
497	55c79e721cbee48856a30a77	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	At least three alleged militants were killed in an attack on what was reported to be either a vehicle near a seminary or a house in the Mir Ali area. One person was reported critically injured and taken to Mir Ali hospital. The strike, which took place at around 12.30pm, 'destroyed the vehicle and severely damaged the walls of the seminary.'	Ob323	0	0	Pakistan	2013-08-31	3-4	4	3	1	32.96201033	North Waziristan	70.33344269	[]	At least 4 people died by drone. Official: 'We do not know the identity of those killed.'	498		Hassokhel	373922910533980160	1
498	55c79e721cbee48856a30a78	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	At least five alleged militants were killed in the second drone strike in a week. Two or three missiles were fired on a house intelligence sources said belonged to the Haqqani Network in an area was reportedly under Haqqani control. Anonymous intelligence officials also said 'seven badly burnt and mutilated bodies were pulled from the wreckage after the drones disappeared'.	Ob324	0	0	Pakistan	2013-09-06	5-7	7	5	3-4	33.04694673	North Waziristan	70.02033234	[]	A US drone fired missiles at a house, killing 6 people. Official: 'death toll may rise.'	499		Darga Mandi	375732088160260096	1
499	55c79e721cbee48856a30a79	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	At least six people died in the first CIA drone strike for 16 days. Four missiles reportedly hit two houses. The identify of those killed was not immediately known, an anonymous Pakistani official said. Local TV news reportedly said the strike hit at 3pm local time. The houses were 'reduced to debris'.	Ob325	0	0	Pakistan	2013-09-22	6-7	7	6	2-4	32.7026315	North/South Waziristan border	69.9816857	[]	Four missiles struck a pair of houses in Shawal. Up to 7 people were killed.	500		Shawal	382579147781844992	1
500	55c79e721cbee48856a30a7a	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	At least three were killed when drones fired missiles on a house in North Waziristan. The strike hit around 11am local time; the house was destroyed. This was the second drone strike on Darga Mandi this month.	Ob326	0	0	Pakistan	2013-09-29	3-6	6	3	1-3	33.04694673	North Waziristan	70.02033234	[]	On Sunday morning, a US drone strike killed 3-6 people in North Waziristan.	501		Darga Mandi	384357169782468608	1
501	55c79e721cbee48856a30a7b	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	Drones hit North Waziristan for the second time in 24 hours, killing at least three. The drones again targeted a house, at about 4am local time according to one report.	Ob327	0	0	Pakistan	2013-09-30	2-4	4	2	2-4	33.02133047	North Waziristan	69.82566833	[]	The second strike in two days killed 4 people in Datta Khel. 'Several others' were injured.	502		Datta Khel	384691770904162304	1
502	55c79e721cbee48856a30a7c	[]	http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/	Two people were killed in an attack on a vehicle. Four witnesses reportedly said the men were militants and were Somali. One was reportedly Ibrahim Ali Abdi (aka Anta Anta), a senior al Shabaab commander responsible for several bomb attacks in the country. Abu Mohamed, an al Shabaab militant, also said Abdi was among the dead. 	SOM025	0	0	Somalia	2013-10-28	2	2	2	0	0.4932	Middle Juba	42.77408	[]	Hassan heard a crash. Saw a drone 'disappearing far into the sky.' 2 people killed in a car.	503		Jilib	394865386471960576	0
503	55c79e721cbee48856a30a7d	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	US drones killed up to five and injured three more in the first strike for a month,. The unmanned aircraft targeted a house and car in or near a bazaar in Miranshah, the capital of North Waziristan.	Ob328	0	0	Pakistan	2013-10-31	0-5	5	0	3	33.0017	North Waziristan	70.0673	[]	A US drone fired missiles at a house, killing at least 3 people.	504		Zafar area of Miranshah	395664410967961601	1
504	55c79e721cbee48856a30a7e	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	US drones reportedly killed TTP leader Hakimullah Mehsud in a strike on his car or house a few miles from Miranshah, the capital of North Waziristan. He was killed in what could be one of the bloodiest strikes of 2013: at least three and as many as 25 people were reportedly killed.	Ob329	0	0	Pakistan	2013-11-01	5-25	25	5	2	33.020179	North Waziristan	70.07286072	[]	Four missiles came for Hakimullah, ending the lives of up to 25 people.	505		Danda Darpakhel	396352800671535104	1
505	55c79e721cbee48856a30a7f	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	At least three people were killed when an airstrike hit a car or Toyota Hilux travelling in the Ghayl Bawazir area of Hadhramaut.	YEM152	0	0	Yemen	2013-11-19	3-4	4	3	0	15.993	Hadhramaut Province	48.847	[]	A US drone strike killed 3 men in a car.	506		Ghayl Bawazir	402843927205527553	0
506	55c79e721cbee48856a30a80	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	At least five people were killed in the first strike outside Pakistan's tribal agencies. CIA drones reportedly killed a number of named alleged militants including a senior Haqqani Network commander. Several missiles were fired on a Madrassa reportedly linked to the Haqqani group in the Hangu district of Khyber Pakhtunkhwa province. The strike hit at around 5am local time.	Ob330	0	0	Pakistan	2013-11-21	5-9	9	5	1-8	33.4644138	Khyber Pakhtunkhwa	70.9798979	[]	Just before sunrise, a drone fired missiles at a seminary, killing 2 teachers and 3 students.	507		Tal, Hangu District	403400361190236161	1
507	55c79e721cbee48856a30a81	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	Up to three people died in a drone attack on a house near Miranshah. The strike hit around midnight and the house was reportedly destroyed.	Ob331	0	0	Pakistan	2013-11-29	1-3	3	1	1-2	32.97776297	North Waziristan	70.08612137	[]	Doctors at the Miranshah hospital received two wounded men. Missiles hit a house, killing 3.	508		Miranshah	406333365038489600	1
508	55c79e721cbee48856a30a82	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	At least three people were killed in a strike on a vehicle in eastern Yemen. A moving vehicle was destroyed and the bodies of the three alleged al Qaeda members were left charred, an unnamed Yemeni security official said. It was not possible to identify the dead, the official added.	YEM154	0	0	Yemen	2013-12-09	3-4	4	3	0	15.84201676	Hadhramaut Province	48.45545951	[]	A US drone strike killed 3 people in a car. 'The suspects' identification wasn't possible.'	509		Al Qatn	410090065360982016	0
509	55c79e721cbee48856a30a83	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	The attack reportedly hit a wedding convoy or procession, killing civilians, although according to one source it targeted a dozen al Qaeda members. A security official said: 'An air strike missed its target and hit a wedding car convoy, ten people were killed immediately and another five who were injured died after being admitted to the hospital.' The attack 'left charred bodies and burnt out cars on the road'.	YEM155	0	6-15	Yemen	2013-12-12	10-17	17	10	5-30	14.40948662	Al Bayda Province	44.84022741	[Hussein Mohammed Saleh Al Ameri, Mohammed Ali Massad Al Ameri, Ali Abdullah Mohammed Al Tays, Zeidan Mohammed Al Ameri, Saif Abdullah Mabkhout Al Ameri, Hussein Mohammed Al Taysi, Motlaq Hamoud Mohammed Al Taysi, Saleh Abdullah Mabkhout, Aaref Mohammed Al Taysi, Saleh Massad Al Ameri, Massad Dayfallah Al Ameri, Hussein Mohammed Al Tomayl Al Taysi, Salem Mohammed Ali Al Taysi, Ali Mohammed Abdullah Al Taysi, Rajeh Ali Massad Al Taysi ]	Fifteen people were on their way to a wedding when a US drone 'missed its target,' killing 12.	510		Rada'a	411219831304638464	1
510	55c79e721cbee48856a30a84	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/			0	0	Yemen	2013-12-14	2	2	2	0	15.85213141	Hadhramaut Province	48.49708739	[]	Third drone strike of the week hit a car in Al Qatn, killing 2 people.	511		Al Qatn	412250444346314752	0
511	55c79e721cbee48856a30a85	[]				0	0	Pakistan	2013-12-14	7	7	7	2	34.23152137	Kabul River	71.04002456	[]	Floating on the river between Gerdi and Khyber, a boat was hit with drone missiles. 7 people died, 2 injured.	512		Lal Pur	412418171937644544	1
512	55c79e721cbee48856a30a86	[]	http://www.thebureauinvestigates.com/2013/01/03/obama-2013-pakistan-drone-strikes/	At least three people were killed in the first Christmas day drone strike on Pakistan recorded by the Bureau since the strikes began in 2004. Although the dead reportedly could not be identified, they were allegedly Afghan militants.	Ob332	0	0	Pakistan	2013-12-25	3-4	4	3	1	32.98418805	North Waziristan	70.07663727	[]	At least 4 people were killed when a US drone fired missiles at a building.	513		Qutab Khel, Miranshah	415937915869351936	1
513	55c79e721cbee48856a30a87	[]	http://www.thebureauinvestigates.com/2013/01/03/yemen-reported-us-covert-actions-2013/	An attack on a vehicle killed suspected AQAP members in the southern city of Shiban. Initial reports disagreed on how many had been killed, with estimates ranging from one (Associated Press) to six (local news site Sahafah). Local officials told reporters the strike was carried out by a US drone.	YEM156	0	0	Yemen	2013-12-27	1-6	6	1	0	15.92518852	Hadhramaut Province	48.63614342	[]	A US drone strike killed 2 men in a pickup truck.	514		Shibam	416642685630300160	0
514	55c79e721cbee48856a30a88	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	Several outlets reported that at least two people were injured when a suspected US drone strike hit a car on the main highway of Al Bayda province, near the city of Radaa.	YEM158	0	0	Yemen	2014-01-06	0-2	2	0	0	14.45048082	Al Bayda Province	44.86872157	[]	On Monday, a drone missile 'missed,' injuring 2 people nearby.	515			421022495571845120	0
515	55c79e721cbee48856a30a89	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	Residents and local officials said a suspected US drone strike killed two alleged AQAP members in the southeastern province of Hadramout. Reuters reported that the drone 'fired at least one missile' on a car in Hadramout's Al-Qatan district, 'completely destroying the vehicle and killing two people'.	YEM159	0	0	Yemen	2014-01-08	2	2	2	0-2	15.83718625	Hadhramaut Province	48.4719651	[]	A US drone fired at least one missile, killing 2 people and 'completely destroying' their car.	516		Al Qatn	421032776381370368	1
516	55c79e721cbee48856a30a8a	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	Either a farmer or an alleged al Qaeda member was reportedly killed in an early morning strike. This was the first report of civilian casualties in Yemen in 2014. Witnesses told Reuters drones fired two missiles but shrapnel hit a farmer walking home in the early hours.	YEM161	0	0	Yemen	2014-01-15	1	1	1	0	15.9102365	Hadhramaut Province	48.61546852	[]	While walking home, a Yemeni farmer was killed by shrapnel from a US drone.	517		Al-Houta, near Shibam	423513174558531584	0
517	55c79e721cbee48856a30a8b	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	A reported drone strike destroyed a car. Local media named one of the dead as Mohammed Saeed Jardan - a local of Abeeda.		0	0	Yemen	2014-01-23	3-5	5	3	0	15.519499	Marib Province	45.317648	[]	Driving along a road in Wadi Abeeda, 3-5 people were killed from above.	518		Wadi Abeeda	426474780196220930	0
518	55c79e721cbee48856a30a8c	[]	http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/	A suspected US drone strike on a vehicle killed an al Shabaab commander and others about 200 miles south of Mogadishu, Associated Press and a local media site reported. Anonymous US officials briefed the media on the strike.	SOM025	0	0	Somalia	2014-01-26	2-9	9	2	0	0.538867787	Lower Shabelle	43.05437987	[]	On Sunday, a US drone fired missiles at a car, killing 2 people.	519		Hawai	427530187241046016	0
519	55c79e721cbee48856a30a8d	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	Quoting local sources, Andolu News Agency suggested Shebwani was sleeping by his car when the drone allegedly struck. 'The fighter Jaber al Shabwani of the Al Shabwan tribe was sleeping near his vehicle in an open area before the drone launched a missile that hit his vehicle and killed him immediately,' the sources said.	YEM164	0	0	Yemen	2014-03-03	2-3	3	2	2	15.45017719	Marib Province	45.3186518	[]	Jaber was sleeping near his car when the missile arrived. 3 people killed.	520		Shebwan	440500941406478336	1
520	55c79e721cbee48856a30a8e	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	The second air strike in as many days killed at least one person, Walid al Jemayzeh. The attack reportedly narrowly missed killing Abdul Hameed Memon Hatem, a self-identified member of AQAP - reportedly a senior figure.	YEM165	0	0	Yemen	2014-03-03	1	1	1	0	14.05730864	Abyan Province	46.90706935	[]	The second drone strike of the day killed 1 person in Abyan.	521		Al Mahfad	440883514964070400	0
521	55c79e721cbee48856a30a8f	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	The third strike of the day killed two to four people. Local media reported two unnamed militants were killed along with two 'others', possibly meaning civilians.	YEM166	0	0	Yemen	2014-03-03	2-4	4	2	2	14.03640126	Shabwah Province	46.77107878	[]	In the province of Shabwa, a US drone fired missiles at a car, killing 2 people.	522		Mayfaa	440885137656410113	1
522	55c79e721cbee48856a30a90	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	The fourth strike in three days killed between two and four alleged AQAP members as they drove through northern Jawf province. The vehicle was destroyed in the attack. An alleged local militant leader, Ali Saleh Jraim (aka Ali Juraym), was reportedly killed with 1-3 unnamed associates.	YEM167	0	0	Yemen	2014-03-05	2-4	4	2	0	16.565146	Al Jawf Province	45.538211	[]	3 people were killed while driving through al Jawf. It was the fourth reported drone strike of the week.	523		Khalka	441262165320675328	0
523	55c79e721cbee48856a30a91	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	At least one person was killed in the fifth airstrike on Yemen in eight days. Initial reports were conflicted - either one, two or four people were killed when one or two vehicles were destroyed. The attack hit at night, suggesting it was a US drone strike - the Yemen Air Force is incapable of flying strike missions at night. Three missiles were reportedly fired on the vehicle, destroying it.	YEM168	1	0-1	Yemen	2014-03-10	1-4	4	1	0	15.50657523	Marib Province	45.27945549	[]	On Monday night, a US drone fired 3 missiles at a car, killing 2 people.	524		Wadi Abeeda	443232609166835712	0
524	55c79e721cbee48856a30a92	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	An airstrike destroyed a vehicle, killing Moajab bin Aziz and Ali Hasan Hadhban.	YEM169	0	0	Yemen	2014-03-12	2-3	3	2	0	17.34012923	Al Jawf Province	43.55072601	[Moajab bin Aziz, Ali Hasan Hadhban]	2 people--Moajab bin Aziz and Ali Hasan Hadhban--were killed in Jebel Jame.	525		Jebel Jame	444146238876041217	0
525	55c79e721cbee48856a30a93	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	Three were killed in the first strike in Yemen in 20 days.	YEM170	0	0	Yemen	2014-04-01	3	3	3	4	14.05730864	Abyan Province	46.90706935	[]	Missiles struck 'two huts' in Mahfad, killing 3 people. 'Drones are still hovering over the area.'	526		Al Mahfad	451197694674239488	1
526	55c79e721cbee48856a30a94	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	A US drone strike on two cars killed at least 13 people -- three civilians among them -- in the Sawmaa area of Yemen's southeastern al Bayda province.	YEM171	0	3-8	Yemen	2014-04-19	13-21	21	13	1-6	14.08533567	Al Bayda Province	45.80343227	[]	15 people--including 3 of Salem's friends--were killed by a US drone.	527		Sawma'ah	457557212760526848	1
527	55c79e721cbee48856a30a95	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	A series of air strikes hit alleged AQAP training camps in Yemen's southern Abyan province. The attacks follow a reported US drone strike the previous day in which at least three civilians were reportedly killed.	YEM172	1	0	Yemen	2014-04-20	24-31	31	24	1-3	14.04874019	Abyan Province	46.91922791	[Jarullah Ibn Sheikh Abdelmajid al Hattari]	After dawn prayers, three drone strikes shook Mahfad, killing 25 people.	528		Mahfad	457899499784912897	1
528	55c79e721cbee48856a30a96	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	Elite US and Yemeni Special Forces soldiers ambushed a car in Shabwa, an eastern Yemeni province to the north of location of the previous two attacks. At least three people were killed. Unnamed US officials told the New York Times the CIA had carried out the drone strikes.	YEM173	1	0	Yemen	2014-04-20	3-4	4	3	0	14.6757656	Shabwah Province	46.29878849	[]	Late on Sunday, another strike flipped a car in Shabwa, killing 5 people.	529		Usylan	458029689206882304	0
529	55c79e721cbee48856a30a97	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	At least four people were killed in a US drone strike in Mareb. They were travelling in a vehicle travelling to a farm in the area. Witnesses named two of the victims as: Naif Faraj and Mousleh al Arahabi.	YEM174	0	0	Yemen	2014-05-12	4-6	6	4	0	15.61240195	Marib Province	45.51011473	[Naif Faraj,Mousleh al Arahabi]	6 people killed.	530		Wadi Abeeda	465832286819061761	0
530	55c79e721cbee48856a30a98	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	At least three alleged AQAP members were killed in a reported US drone strike on a vehicle in Wadi Abeeda - also the site of the previous reported strike.	YEM175	0	0	Yemen	2014-06-04	3-4	4	3	0	15.61240195	Marib Province	45.51011473	[]	On Wednesday night, a US drone strike killed 3 men in a Suzuki.	531		Wadi Abeeda	474559951860662273	0
531	55c79e721cbee48856a30a99	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/	The first drone strike in almost six months reportedly hit a house and vehicle. Early reports put the death toll at three, rising to 'at least four' and as many as six people had died. An intelligence official said the drone targeted a pick-up truck parked against the outer wall of a housing compound, setting both on fire. But locals told NBC that the vehicle had been driving through the village when it came under attack, and the damage to buildings may have been unintended: 'Two nearby houses were partially damaged in the missile strikes, but the target was the truck,' said resident Yar Mohammad.	Ob333	0	0	Pakistan	2014-06-11	4-6	6	4	0	33.07804735	North Waziristan	69.91707654	[]	A US drone fired missiles at a truck, killing 6 people and damaging two nearby houses.	532		Tabi Tolkhel	476817706608775168	0
532	55c79e721cbee48856a30a9a	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/	Hours after the five-month hiatus in drone strikes ended, drones fired multiple missiles at alleged militants, reportedly killing either six or 10 people.	Ob334	0	0	Pakistan	2014-06-12	6-10	10	6	4	33.03137271	North Waziristan	70.02775522	[]	Missiles split the night in Dande Darpa Khel, killing 10 people and injuring four.	533		Dande Darpa Khel	477102263702675457	1
533	55c79e721cbee48856a30a9b	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/	At least five alleged AQAP members were killed when their vehicle or convoy of vehicles was hit by several missiles fired by a US drone.	YEM176	0	0	Yemen	2014-06-14	5-6	6	5	0	14.47769544	Shabwah Province	46.15628273	[]	Five people driving. A buzzing above. A missile arrived, ending the lives of 'all 5 passengers.'	534		Mafraq al-Saeed	477833330419724288	0
534	55c79e721cbee48856a30a9c	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/	The third strike of the month killed at least five alleged militants in the early hours - around 4-4.30am. Most sources reported as many as six missiles hit a house and a vehicle on the outskirts of Miranshah - the capital of North Waziristan. Some sources reported the vehicle was inside the walls of housing compound when the strike hit while others were less specific.	Ob335	0	0	Pakistan	2014-06-18	4-8	8	4	2-4	33.08948188	North Waziristan	69.96249171	[]	Ten years after the first CIA drone strike in Pakistan, missiles hit a house, killing 6 people.	535		Dande Darpa Khel	479237647894736896	1
535	55c79e721cbee48856a30a9d	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/		Ob336	0	0	Pakistan	2014-07-10	6	7	6	2-3	32.898757	North Waziristan	69.757682	[]	A US drone fired missiles at a house, killing 6 people.	536		Doga Mada Khel	487282681663606784	1
536	55c79e721cbee48856a30a9e	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/		Ob337	0	0	Pakistan	2014-07-16	15	24	15	4-7	32.898313	North Waziristan	69.749205	[]	Fifteen people were killed when a US drone attacked a house in Datta Khel.	537		Datta Khel	489479630475522051	1
537	55c79e721cbee48856a30a9f	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/		Ob338	0	0	Pakistan	2014-07-19	15	15	11	0	32.899205	North Waziristan	69.769976	[]	Six missiles extinguished 15 people as they slept in tents and mud houses.	538		Doga Mada Khel	490475367145431040	0
538	55c79e721cbee48856a30aa0	[]	http://www.thebureauinvestigates.com/2014/06/11/obama-2014-pakistan-drone-strikes/		Ob339	0	0	Pakistan	2014-08-06	5	7	5	2-3	32.901274	North Waziristan	69.731456	[]	Two missiles hit a house. 'The bodies of the five people killed were charred beyond recognition.'	539		Datta Khel	497000135998844928	1
539	55c79e721cbee48856a30aa1	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/		YEM166	0	0	Yemen	2014-08-09	3	3	3	2	15.412781	Marib Province	45.375369	[]	3 people were killed and two women were wounded when a US drone attacked a house in Marib.	540		Wadi Abida	498135284639612929	1
540	55c79e721cbee48856a30aa2	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/		YEM167	0	0	Yemen	2014-08-16	3	3	3	0	16.367958	Hadhramaut Province	49.545398	[]	Three men were driving along a desert road when a drone fired missiles at them, killing all three.	541			501036775968878592	0
541	55c79e721cbee48856a30aa3	[]	http://www.thebureauinvestigates.com/2012/02/22/get-the-data-somalias-hidden-war/		SOM020	0	0	Somalia	2014-09-01	6-8	8	6	0	1.206811	Lower Shabelle	43.873565	[]	Ahmed was in the forest. Four drone missiles came out of the sky. Up to 8 people killed.	542		Baraawe	506820560412610561	0
542	55c79e721cbee48856a30aa4	[]	http://www.thebureauinvestigates.com/2014/01/06/yemen-reported-us-covert-actions-2014/		YEM168	0	0	Yemen	2014-09-11	4	5	4	0	15.059262	Shabwah Province	46.855642	[]	Four people were killed when a US drone fired missiles at a pickup truck.	543			510092449641811969	0
